발명의명칭,출원인,출원일자,심사진행상태
전극 리드 밀착용 지그 및 전극 리드 용접 방법(Jig for contact between two electrode leads and welding method of electrode leads),주식회사 엘지화학(서울특별시 영등포구...),2017.04.04,등록결정(일반)
장변 부위에 결합된 전극 리드를 포함하는 전극조립체(Electrode Assembly Comprising Electrode Lead Coupled to Long Side Portion),주식회사 엘지화학(서울특별시 영등포구...),2016.12.21,등록결정(일반)
"강화 유리에 적합한 무연계 저온 소성 글라스 프릿, 페이스트 및 이를 이용한 진공 유리 조립체(LEAD-FREE LOW TEMPERATURE CALCINED GLASS FRIT SUITABLE FOR STRENGTHENED GLASS, PASTE AND VACUUM GLASS ASSEMBLY USING THE SAME)",엘지전자 주식회사(서울특별시 영등포구...),2018.12.11,등록결정(재심사후)
리드 프레임 및 그 제조방법(LEAD FRAME AND METHOD FOR MANUFACTURING THE SAME),엘지이노텍 주식회사(서울특별시 강서구...),2011.12.15,등록결정(일반)
리드 프레임 및 이를 포함하는 발광소자 패키지(LEAD FRAME AND LIGHT EMITTING DEVICE INCLUDING THE SAME),엘지이노텍 주식회사(서울특별시 강서구...),2014.11.14,취하(심사미청구)
리드 프레임(Lead frame),엘지이노텍 주식회사(서울특별시 강서구...),2011.12.19,거절결정(일반)
리드 프레임(LEAD FRAME),엘지이노텍 주식회사(서울특별시 강서구...),2015.01.19,취하(심사미청구)
리드 프레임을 포함하는 발광소자 패키지(Light emitting package having lead frame),엘지이노텍 주식회사(서울특별시 강서구...),2010.08.09,거절결정(일반)
반사층이 포함된 패시브 매트릭스 OLED 모듈 및 그 제조 방법(PASSIVE MATRIX OLED MODULE HAVING REFLECTING LAYER AND MANUFACTURING METHOD OF THE SAME),엘지이노텍 주식회사(서울특별시 강서구...),2010.03.31,등록결정(일반)
세라믹 리드를 사용한 쏘필터(SAW FILTER USING CERAMIC LEAD),엘지이노텍 주식회사(서울특별시 강서구...),2001.02.13,거절결정(일반)
"리드스크류의 제조방법, 리드스크류 및 이를 사용한 스테핑모터(FABRICATING METHOD OF LEAD SCREW, LEAD SCREW AND STEPPING MOTOR USING THE SAME)",엘지이노텍 주식회사(서울특별시 강서구...),2008.06.11,거절결정(일반)
레졸버의 리드선 연결 구조(Lead wire connection structure of resolver),현대자동차주식회사(서울특별시 서초구...)|엘지이노텍 주식회사(서울특별시 강서구...),2007.06.04,거절결정(일반)
다열형 리드리스 리드프레임 및 그의 반도체 패키지 및그의 제조방법(Structure for multi-row leadless lead frame and semiconductor package thereof and manufacture method thereof),엘지이노텍 주식회사(서울특별시 강서구...),2008.06.19,거절결정(일반)
"무연계 저온 소성 글라스 프릿, 페이스트 및 이를 이용한 진공 유리 조립체(LEAD-FREE LOW TEMPERATURE CALCINED GLASS FRIT, PASTE AND VACUUM GLASS ASSEMBLY USING THE SAME)",엘지전자 주식회사(서울특별시 영등포구...)|부산대학교 산학협력단(부산광역시 금정구...),2019.01.30,등록결정(일반)
"무연계 저온 소성 글라스 프릿, 페이스트 및 이를 이용한 진공 유리 조립체(LEAD-FREE LOW TEMPERATURE CALCINED GLASS FRIT, PASTE AND VACUUM GLASS ASSEMBLY USING THE SAME)",엘지전자 주식회사(서울특별시 영등포구...),2018.11.09,등록결정(재심사후)
OLED 발광 제어 레지스터 및 이를 이용한 OLED 표시 장치(REGISTER FOR OLED EMISSION CONTROL AND OLED DISPLAY DEVICE USING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2017.12.27,취하(심사미청구)
진상 역률 보상 장치 및 이를 포함하는 공기조화기(Leading power factor compensation apparatus and Air conditioner comprising the same),엘지전자 주식회사(서울특별시 영등포구...),2018.11.02,등록결정(일반)
"강화 유리에 적합한 무연계 저온 소성 글라스 프릿, 페이스트 및 이를 이용한 진공 유리 조립체(LEAD-FREE LOW TEMPERATURE CALCINED GLASS FRIT SUITABLE FOR STRENGTHENED GLASS, PASTE AND VACUUM GLASS ASSEMBLY USING THE SAME)",엘지전자 주식회사(서울특별시 영등포구...),2018.02.23,등록결정(일반)
"무연계 저온 소성 글라스 프릿, 페이스트 및 이를 이용한 진공 유리 조립체(LEAD-FREE LOW TEMPERATURE CALCINED GLASS FRIT, PASTE AND VACUUM GLASS ASSEMBLY USING THE SAME)",엘지전자 주식회사(서울특별시 영등포구...),2018.02.23,등록결정(일반)
광 디스크 드라이버의 픽업 리드인 위치 제어장치(pickup lead-in position control device of optical disc driver),주식회사 엘지이아이(서울특별시 영등포구...),1996.12.27,등록결정(일반)
OLED 기능층 형성용 잉크 조성물 및 이를 이용하여 형성되는 OLED 기능층(Ink composition for forming OLED functional layer and OLED functional layer formed by using the same),주식회사 엘지화학(서울특별시 영등포구...),2017.02.13,등록결정(일반)
HIC DIP형 리드 커팅기(HIC DIP type lead cutting machine),엘지전자부품 주식회사(경남 양산시 ...),1996.12.13,등록결정(일반)
셀 리드의 레이저 용접 장치 및 용접 방법(Cell lead laser welding apparatus and method thereof),주식회사 엘지화학(서울특별시 영등포구...),2015.09.03,거절결정(일반)
"부식방지용 보호층이 선택적으로 형성된 전극리드, 및 이를 포함하는 이차전지(ELECTRODE LEAD WHOSE PROTECTION LAYER FOR ANTI-CORROSION IS SELECTIVELY FORMED, AND SECONDARY BATTERY COMPRISING THEREOF)",주식회사 엘지화학(서울특별시 영등포구...),2014.11.24,거절결정(재심사)
OLED 표시 장치 및 그의 구동 방법(ORGANIC LIGHT EMITTING DIODE DISPLAY DEVICE AND DRIVING METHOD THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2013.12.31,등록결정(일반)
OLED 표시 장치(ORGANIC LIGHT EMITTING DIODE DISPLAY DEVICE),엘지디스플레이 주식회사(서울특별시 영등포구...),2013.10.01,등록결정(일반)
이차전지의 셀 리드와 버스바를 연결하는 초음파 용접장치 및 이를 이용하여 이차전지의 셀 리드와 버스바를 연결하는 연결 방법(ULTRASONICS WAVE WELDING DEVICE FOR CONNECTING CELL LEAD AND BUSBAR OF SECONDARY BATTERY AND CONNECTING METHOD USING THE SAME),주식회사 엘지화학(서울특별시 영등포구...),2013.10.01,거절결정(일반)
OLED 표시 장치(ORGANIC LIGHT EMITTING DIODE DISPLAY DEVICE),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.09.29,등록결정(일반)
"부식방지용 보호층이 선택적으로 형성된 전극리드, 및 이를 포함하는 이차전지(ELECTRODE LEAD WHOSE PROTECTION LAYER FOR ANTI-CORROSION IS SELECTIVELY FORMED, AND SECONDARY BATTERY COMPRISING THEREOF)",주식회사 엘지화학(서울특별시 영등포구...),2013.07.17,거절결정(재심사)
"ACK(ACKNOWLEDGEMENT)/NACK(NEGATIVE ACK) 정보 수신방법 및 전송방법과, 사용자기기 및 기지국(METHOD FOR RECEIVING ACK(ACKNOWLEDGEMENT)/NACK(NEGATIVE ACK) INFORMATION AND METHOD FOR TRANSMITTING SAME, USER EQUIPMENT AND BASE STATION)",엘지전자 주식회사(서울특별시 영등포구...),2012.03.09,등록결정(일반)
전도성 고분자를 포함하고 있는 전극 리드를 사용하는 이차전지(Secondary Battery Having Electrode Lead Comprising Conducting Polymer),주식회사 엘지화학(서울특별시 영등포구...),2010.12.22,거절결정(일반)
퓨즈 일체형 전극 리드를 구비하는 이차 전지(Secondary battery including fuse-inserted electrode lead),주식회사 엘지화학(서울특별시 영등포구...),2010.11.05,거절결정(재심사)
리드 나사(Lead Screw),주식회사 히타치엘지 데이터 스토리지 코리아(서울특별시 금천구...),2010.09.27,취하(심사미청구)
에러 발생 웹 페이지 주소 통지 기능에 의해 브라우저 프로그램을 갱신하는 브라우저 단말기 및 그 제어방법(BROWSER APPARATUS FOR UPDATING BROWSER PROGRAM BY FUNCTION NOTIFYING ADDRESS OF WEB PAGE LEADING TO ERROR AND CONTROL METHOD THEREOF),주식회사 엘지유플러스(서울특별시 용산구...),2009.05.14,취하(심사미청구)
PWM을 이용한 OLED 조명 장치 및 제어 방법(OLED ILLUMINATING APPARATUS USING PWM AND CONTROL METHOD THEREOF),주식회사 엘지화학(서울특별시 영등포구...),2008.10.16,거절결정(일반)
리드프레임(LEAD FRAME),엘지전자부품 주식회사(경남 양산시 ...),1993.12.30,등록결정(일반)
전기전자부품의리드선구조(LEAD STRUCTURE),주식회사 엘지이아이(서울특별시 영등포구...),1993.07.03,등록결정(일반)
후드 겸용 전자레인지의 리드와이어 보호구조(A lead wire protecting structure for ventilation hooded microwave oven),엘지전자 주식회사(서울특별시 영등포구...),2007.01.26,등록결정(일반)
크림납도포장치(CREAM LEAD SPREAD DEVICE),엘지전자부품 주식회사(경남 양산시 ...),1993.02.16,등록결정(일반)
모터의 결선구조(the connection for lead-wire of motor),엘지전자 주식회사(서울특별시 영등포구...),2005.08.11,등록결정(일반)
이동체 인도기와 그를 포함하는 시스템(SYSTEM FOR LEAD A ROBOT INTO THE TARGET POINT),엘지전자 주식회사(서울특별시 영등포구...),2005.07.22,등록결정(일반)
PMOLED의 구동방법 및 구동회로(Driving Method of PMOLED and Driving Circuit of thesame),엘지전자 주식회사(서울특별시 영등포구...),2005.06.07,취하(심사미청구)
전선고정구조(LEAD WIRE MOUNTING),엘지전자 주식회사(서울특별시 영등포구...),2005.03.22,등록결정(일반)
마그네트론의 접속리드(Connecting lead in magnetron),엘지전자 주식회사(서울특별시 영등포구...),2005.03.14,등록결정(일반)
마그네트론의 접속리드(Connecting lead in magnetron),엘지전자 주식회사(서울특별시 영등포구...),2005.03.14,등록결정(일반)
냉장고에 병합된 디스플레이의 리드와이어 설치구조(A lead wire structure for display annexed torefrigerator),엘지전자 주식회사(서울특별시 영등포구...),2005.01.04,등록결정(일반)
액정표시장치의 램프 어셈블리(terminal assembly for connenting wire to lead of lampfor LCD),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.12.29,취하(심사미청구)
리드와이어의 찍힘 방지를 위한 압축기 릴레이커버(RELAY COVER OF COMPRESSOR FOR PREVENTING LEAD WIREFROM BEING CHOPPED),엘지전자 주식회사(서울특별시 영등포구...),2004.12.21,등록결정(일반)
리드와이어의 탈거방지를 위한 압축기 릴레이커버(RELAY COVER OF COMPRESSOR FOR PREVENTING LEAD WIREBEING SEPARATED FROM THE COVER),엘지전자 주식회사(서울특별시 영등포구...),2004.12.20,등록결정(일반)
전자제품의 정전기 유도구조(A static electricity leading structure for electronicappliances),엘지전자 주식회사(서울특별시 영등포구...),2004.09.08,취하(심사미청구)
리드스크류 피딩방식에서의 가이드피딩 구조(A Structure Of Guide Feeding In Lead Screw Feeding Type),엘지전자 주식회사(서울특별시 영등포구...),2004.07.16,등록결정(일반)
피씨비 기판의 리드 고정 구조 및 그 방법(structure fixing lead of the pcb panel and the method),엘지전자 주식회사(서울특별시 영등포구...),2004.06.24,거절결정(일반)
리드 프레임의 테이핑 장치(a taping machine for lead frame),엘지전자 주식회사(서울특별시 영등포구...)|엘지마이크론 주식회사(경상북도 구미시 ...),2004.06.14,등록결정(일반)
냉장고 도어의 리드와이어 보호구조(A lead-wire safeguarding structure for door ofrefrigerator),엘지전자 주식회사(서울특별시 영등포구...),2004.03.24,취하(심사미청구)
병합제품이 구비된 냉장고의 리드와이어인출구 방수구조(Lead-wire drawing out portion watertightness structurefor refrigerator having annexation product),엘지전자 주식회사(서울특별시 영등포구...),2004.02.02,취하(심사미청구)
냉장고 팬 모터의 리드와이어구조(LEAD WIRE STRUCTURE OF REFRIGERATOR FAN MOTOR),엘지전자 주식회사(서울특별시 영등포구...),2003.12.12,등록결정(일반)
리드 프레임 제작방법(The method of manufacturing for lead frame),엘지전자 주식회사(서울특별시 영등포구...),2003.11.19,포기(등록료 미납)
리드형 토출밸브 조립체의 소음 저감 장치(APPARATUS FOR REDUCING NOISE OF LEAD TYPE DISCHARGEVALVE ASSEMBLY),엘지전자 주식회사(서울특별시 영등포구...),2003.10.28,등록결정(일반)
리드인 영역에서의 광파워 조정방법(Method for controlling writing power in lead-inarea),주식회사 히타치엘지 데이터 스토리지 코리아(서울특별시 금천구...),2003.10.15,등록결정(일반)
공기조화기용 리드와이어 보호구 및 이를 구비하는공기조화기의 실내기(A lead wire protection for air conditioner and indoorunit of air conditioner having the protection),엘지전자 주식회사(서울특별시 영등포구...),2003.07.22,취하(심사미청구)
전동기용 브러쉬 조립체의 리드 와이어 체결 구조(LEAD-WIRE FIXING STRUCTURE OF BRUSH ASSEMBLY FOR MOTER),엘지전자 주식회사(서울특별시 영등포구...),2003.05.27,등록결정(일반)
냉장고용 팬모터의 리드와이어 걸이구조(A lead-wire hanging structure of fan motor forrefrigerator),엘지전자 주식회사(서울특별시 영등포구...),2003.04.22,거절결정(일반)
