발명의명칭,출원인,출원일자,심사진행상태
구리배선 형성방법 및 이를 이용한 박막 트랜지스터의제조방법(METHOD OF FORMING A COPPER LINE AND METHOD OF FABRICATING THIN FILM TRANSISTOR USING THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.12.06,등록결정(일반)
박막 트랜지스터의 제조 방법 및 유기발광 표시장치의 제조 방법(Method of fabricating a thin film transistor and method of fabricating an organic light-emitting display device),엘지디스플레이 주식회사(서울특별시 영등포구...),2011.09.20,등록결정(일반)
수평 전계 인가형 박막 트랜지스터 어레이(Thin Film Transistor array of Horizontal electornic field applying type),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.06.28,등록결정(일반)
박막 트랜지스터 어레이 기판 및 그 제조방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND METHOD FOR FABRICATING THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.19,등록결정(심사전치후)
박막트랜지스터 액정표시장치 및 그 제조방법(Thin Film Transistor Liquid Crystal Display Device and the method for fabricating thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.11.28,등록결정(일반)
박막 트랜지스터 기판의 제조방법(METHOD OF FABRICATING SUBSTRATE FOR THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2009.11.23,등록결정(일반)
박막 트랜지스터 기판 및 그 제조 방법(THIN FILM TRANSISTOR SUBSTRATE AND METHOD OF FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2013.01.31,등록결정(일반)
박막 트랜지스터 기판 및 그 제조 방법(THIN FILM TRANSISTOR SUBSTRATE AND METHOD OF FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2012.02.28,등록결정(일반)
폴리실리콘을 이용한 박막트랜지스터를 포함하는 어레이 기판 및 이의 제조방법(Array substrate including thin film transistor of polycrystalline silicon and method of fabricating the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2008.11.07,등록결정(일반)
금속 산화물을 포함하는 박막 트랜지스터 기판 및 그 제조방법(THIN FILM TRANSISTOR SUBSTRATE HAVING METAL OXIDE AND MANUFACTURING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2012.07.06,등록결정(일반)
박막트랜지스터 어레이 기판의 제조방법(Method For Fabricating Thin Film Transistor ArraySubstrate),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.06.29,등록결정(일반)
유기 박막 트랜지스터 소자 및 그의 제조 방법(Organic thin film transistor device and method forfabricating the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.06.20,등록결정(일반)
산화물 박막 트랜지스터용 스퍼터링 타겟의 제조방법 및 산화물 박막 트랜지스터용 액티브층의 제조방법(METHOD OF FABRICATING SPUTTERING TARGET FOR OXIDE THIN FILM TRANSISTOR AND METHOD OF FABRICATING ACTIVE LAYER FOR OXIDE THIN FILM TRANSISTOR USING THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2009.12.24,등록결정(일반)
박막 트랜지스터 기판 및 그를 이용한 유기 발광장치(Thin Film Transistor Substrate and Organic Light Emitting Device Using That Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2013.04.30,등록결정(일반)
박막트랜지스터 어레이 기판 및 그 제조방법(Thin Film Transistor Array substrate And Method OfFabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.12.23,등록결정(심사전치후)
박막트랜지스터 기판과 이의 제조방법(THIN FILM TRANSISTOR SUBSTRATE AND MANUFACTURING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.26,등록결정(일반)
"박막 트랜지스터, 그 제조방법, 이를 구비한 액정표시장치제조방법(THIN FILM TRANSISTOR AND METHOD FOR FABRICATING THEREOFAND METHOD FOR FABRICATING LIQUID CRYSTAL DISPLAYDEVICE HAVING THEREOF)",엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.28,등록결정(일반)
액정 표시장치용 박막 트랜지스터 기판 및 이의 제조 방법(THIN FILM TRANSISTOR SUBSTRATE FOR LIQUID CRYSTALDISPLAY AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.27,등록결정(일반)
박막 트랜지스터를 갖는 액정표시장치 및 그 제조방법(LIQUID CRYSTAL DISPLAY DEVICE HAVING THIN FILM TRANSISTOR AND METHOD OF FABRICATING THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.03.22,등록결정(심사전치후)
박막 트랜지스터 기판 및 그 제조방법(Thin Film Transistor Substrate And Method OfFabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.06.13,등록결정(일반)
박막 트랜지스터 기판 및 그 제조 방법(THIN FILM TRANSISTOR SUBSTRATE AND METHOD OF FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2011.09.01,등록결정(일반)
산화물 박막 트랜지스터의 제조방법(METHOD OF FABRICATING OXIDE THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2009.11.19,등록결정(일반)
일렉트로-루미네센스 표시 패널의 박막 트랜지스터 어레이및 그 제조 방법(THIN FILM TRANSISTOR ARRAY IN ELECTRO-LUMINESCENSCEDISPALY PANEL AND METHOD OF FABRICATING THE SAME),엘지전자 주식회사(서울특별시 영등포구...),2004.02.20,등록결정(일반)
유기 박막트랜지스터의 제조방법(Manufacturing for Organic Thin Film Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.29,등록결정(일반)
TFT 어레이 기판의 제조방법(Method For Fabricating The Array Substrate Of ThinFilm Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.08.20,등록결정(일반)
CMOS 박막트랜지스터 및 그 제조방법(COMPLEMENTARY THIN FILM TRANSISTOR AND METHOD FORFABRICATING THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.07.27,등록결정(일반)
액정 표시 장치용 박막 트랜지스터 소자 및 그의 제조 방법(Thin film transistor device for liquid crystal displayand fabricating method thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.08.30,등록결정(일반)
액정표시장치의 박막트랜지스터 제조방법(METHOD FOR FABRICATING THIN FILM TRANSISTOR OF LIQUIDCRYSTAL DISPLAY DEVICE),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.08.18,등록결정(일반)
유기 박막트랜지스터 및 그 제조방법(ORGANIC THIN FILM TRANSISTOR AND METHOD FORFABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.06.29,등록결정(일반)
컬러필터를 가지는 박막트랜지스터 기판 및 그 제조 방법(THIN FILM TRANSISTOR SUBSTRATE HAVING COLOR FILTER AND METHOD OF FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2013.01.31,등록결정(일반)
표시장치용 산화물 박막 트랜지스터 및 그 제조방법(OXIDE THIN FILM TRANSISTOR FOR DISPLAY DEVICE AND METHOD FOR FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2012.09.28,등록결정(일반)
"박막트랜지스터, 액정표시소자 및 그 제조방법(THIN FILM TRANSISTOR, LIQUID CRYSTAL DISPLAY DEVICE AND METHOD OF FABRICATING THEREOF)",엘지디스플레이 주식회사(서울특별시 영등포구...),2012.07.24,등록결정(재심사후)
산화물 박막 트랜지스터의 제조방법(METHOD OF FABRICATING OXIDE THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2009.12.21,등록결정(일반)
유기 박막 트랜지스터 및 그 제조방법과 이를 이용한 박막트랜지스터 어레이 기판 및 그 제조 방법(ORGANIC THIN FILM TRANSISTOR AND METHOD FOR FABRICATINGTHEREOF AND THIN FILM TRANSISTOR ARRAY SUBSTRATE ANDMETHOD FOR FABRICATING THEREOF USING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.04.14,등록결정(일반)
액정표시장치의 박막트랜지스터 제조방법(METHOD FOR FABRICATING THIN FILM TRANSISTOR OF LIQUIDCRYSTAL DISPLAY DEVICE),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.06.30,등록결정(일반)
TFT 기판의 구동장치 및 방법(The device and method for driving the substrate of ThinFilm Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.03.23,등록결정(심사전치후)
디지털 엑스레이 검출기용 박막 트랜지스터 어레이 기판과 이를 포함하는 디지털 엑스레이 검출기(THIN FILM TRANSISTOR ARRAY SUBSTRATE FOR DIGITAL X-RAY DETECTOR AND THE DIGITAL X-RAY DETECTOR INCLUDING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2020.10.08,
폴리형 박막 트랜지스터 기판 및 제조 방법(Thin Film Transistor of Poly-type And Method ofFabricating The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.05.07,등록결정(일반)
디지털 엑스레이 검출기용 박막 트랜지스터 어레이 기판과 이를 포함하는 디지털 엑스레이 검출기(THIN FILM TRANSISTOR ARRAY SUBSTRATE FOR DIGITAL X-RAY DETECTOR AND THE DIGITAL X-RAY DETECTOR INCLUDING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2020.10.08,
박막트랜지스터 및 그 제조방법(Thin Film Transistor and Fabricating Method Thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2001.10.08,등록결정(일반)
박막 트랜지스터 기판(Thin Film Transistor Substrate),엘지디스플레이 주식회사(서울특별시 영등포구...),2015.09.18,등록결정(일반)
박막트랜지스터의 제조방법(METHOD FOR FABRICATING THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.12.27,등록결정(일반)
박막 트랜지스터 기판 및 이의 제조 방법(THIN FILM TRANSISTOR SUBSTRATE AND METHOD FOR FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2011.11.25,등록결정(재심사후)
수평 전계형 박막 트랜지스터 기판 및 그 제조 방법(Thin Film Transistor Substrate of Horizontal ElectronicFileld and Method of Fabricating the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.10,등록결정(일반)
박막 트랜지스터 기판 및 그 제조방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND FABRICATINGMETHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.29,등록결정(일반)
메인 스위치를 위한 드라이버 회로 및 그것을 포함하는 제어 장치(Driver circuit for main transistor and control device including the same),주식회사 엘지에너지솔루션(서울특별시 영등포구...),2018.10.30,등록결정(일반)
디스플레이 장치의 박막트랜지스터(THIN FILM TRANSISTOR OF DISPLAY DEVICE),엘지디스플레이 주식회사(서울특별시 영등포구...),2015.06.12,등록결정(일반)
TFT 어레이 기판의 제조방법(Method For Fabricating The Array Substrate Of ThinFilm Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.05.14,등록결정(일반)
TFT 어레이 기판의 제조방법(Method For Fabricating The Array Substrate Of ThinFilm Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.06.11,등록결정(일반)
박막 트랜지스터 어레이 기판 및 이의 제조방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND METHOD FOR FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2010.12.28,등록결정(일반)
저 저항 배선 구조를 갖는 초고밀도 박막 트랜지스터 기판 및 그 제조 방법(Ultra High Density Thin Film Transistor Substrate Having Low Line Resistance Structure And Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2015.07.15,등록결정(일반)
박막 트랜지스터 기판 및 이를 이용한 유기전계발광표시장치의 제조방법(Manufacturing Method For Thin Film Transistor Substrate and Organic light Emitting Display Device Using The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2012.03.13,등록결정(재심사후)
이중 게이트 구조를 갖는 평판 표시장치용 박막 트랜지스터 기판 및 그 제조 방법(Double Gate Structure Transistor Substrate For Flat Panel Display Device and Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2011.07.06,등록결정(일반)
박막 트랜지스터 기판 및 이의 제조 방법(THIN FILM TRANSISTOR SUBSTRATE AND METHOD OF FABRICATING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2011.06.16,등록결정(일반)
박막 트랜지스터 기판과 이를 이용한 유기전계발광표시장치(Thin Film Transistor Substrate and Organic Light Emitting Display Device using the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2008.12.19,등록결정(일반)
"박막 트랜지스터, 박막 트랜지스터의 제조방법 및 이를 이용한 표시장치(Thin Film Transistor, Fabricating Method of Thin Film Transistor and Display Device Using the same)",엘지디스플레이 주식회사(서울특별시 영등포구...),2008.12.08,등록결정(일반)
"박막 트랜지스터 및 그 제조 방법과, 그를 이용한 액정표시 장치 및 유기 발광 다이오드 표시 장치(THIN FILM TRANSISTOR AND METHOD FOR FABRICATING THE SAME, LIQUID CRYSTAL DISPLAY DEVICE AND ORGANIC LIGHT EMITTING DIODE DISPLAY DEVICE USING THE SAME)",엘지디스플레이 주식회사(서울특별시 영등포구...),2007.07.12,등록결정(일반)
트랜지스터의 전압 대 전류 비 측정방법(METHOD OF MEASURING THE RATIO OF VOLTAGE TO CURRENT IN TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2007.03.20,등록결정(일반)
